signal_candle_time,entry_time,exit_time,direction,setup,candle_type,trend_4h,rsi14,macd_hist,adx,atr14,ema50_1h,ema50_4h,cond_adx_ok,cond_macd_hist_ok,cond_atr_regime_ok,cond_rsi_ok,cond_macd_confirm_ok,entry_price,sl,tp,exit_price,exit_reason,lots,margin,notional,margin_pct_used,entry_dd_pct,gross_pnl,fees,net_pnl,equity_at_entry,equity_after,drawdown,hold_bars
2020-07-26 13:41:59.523330,2020-07-26 14:41:59.523330,2020-07-26 21:41:59.523330,-1,MOMENTUM,GREEN,DOWN,28.966203874198257,-6.509319101710634,20.76572240428187,100.74136854602268,10010.391966122157,10159.368186147094,True,True,True,False,True,9814.306439207385,9814.306439207385,8403.927279563068,9729.494665300115,TSL,0.007,2919.756165664197,68.7001450744517,0.15,2.4199511838726626,50.463005474825366,6.890624550967505,43.572380923857864,19801.199958041194,19844.772338965053,2.2052270728796617,8
2020-07-27 13:41:59.523330,2020-07-27 14:41:59.523330,2020-07-27 20:41:59.523330,-1,MOMENTUM,RED,DOWN,43.92369383115332,-0.932194615984109,18.263963876022064,89.04301876844092,9845.87283306244,10064.722786224207,True,False,True,False,True,9594.02320353409,9594.02320353409,8347.420940775917,9158.771053244956,TSL,0.007,2854.221903051392,67.15816242473863,0.15,2.2052270728796617,258.97502942203477,6.735963691201286,252.2390657308335,19844.772338965053,20097.011404695888,0.9621963272932663,7
2020-07-29 00:41:59.523330,2020-07-29 01:41:59.523330,2020-07-29 04:41:59.523330,-1,MOMENTUM,GREEN,DOWN,45.407682118630305,-10.31191721902367,21.42810875964363,96.82686822870079,9799.584338117507,9973.521279562903,True,True,True,False,True,9971.6989214985,10131.246104242477,8616.122766296688,10131.246104242477,SL,0.007,2966.580429145804,69.8018924504895,0.15,0.9621963272932663,-94.93057373266574,7.0011298127840975,-101.93170354544982,20097.011404695888,19995.079701150436,1.4645144003874648,4
2020-07-29 05:41:59.523330,2020-07-29 06:41:59.523330,2020-07-29 08:41:59.523330,1,MOMENTUM,GREEN,UP,73.68520224420944,8.132404347988995,21.66035765983278,92.3651116281217,9852.447354152,9986.213686386329,True,True,True,False,True,10334.58801986344,10169.234611545626,11627.699582657144,10169.234611545626,SL,0.006,2635.3199450651773,62.00752811918064,0.15,1.4645144003874648,-84.33023824208549,6.219355070353819,-90.54959331243931,19995.079701150436,19904.530107837996,1.9107415863373847,3
2020-07-31 18:41:59.523330,2020-07-31 19:41:59.523330,2020-07-31 22:41:59.523330,1,MOMENTUM,RED,UP,76.69520504737508,13.68422960524817,21.727353175013285,105.25844327345672,10489.85508733859,10210.710083502663,True,True,True,False,True,10927.146322840694,10752.311981675242,12400.764528669088,10752.311981675242,SL,0.006,2786.422312324377,65.56287793704416,0.15,1.9107415863373847,-89.16551399438022,6.57595665708553,-95.74147065146575,19904.530107837996,19808.78863718653,2.3825542744418655,4
2020-08-01 01:41:59.523330,2020-08-01 02:41:59.523330,2020-08-01 11:41:59.523330,1,MOMENTUM,GREEN,UP,65.38862501493122,4.740994627477775,18.838009237568443,109.8372559407741,10570.055639674561,10251.213964398312,True,False,True,False,True,10894.671237433682,10894.671237433682,12432.39282060452,11056.447334936,TSL,0.006,2778.141165545589,65.36802742460209,0.15,2.3825542744418655,82.50580972618194,6.5564131506875905,75.94939657549433,19808.78863718653,19884.738033762027,2.0082766629285977,10
2020-08-03 12:41:59.523330,2020-08-03 13:41:59.523330,2020-08-03 17:41:59.523330,1,MOMENTUM,GREEN,UP,84.57216449759447,2.0607464021582587,57.095688787621384,118.99957076533238,12347.163458710818,11183.305102316071,True,False,True,False,True,13649.697166951326,13649.697166951326,15315.691157665979,13765.945892098141,TSL,0.005,2900.560647977157,68.24848583475664,0.15,2.0082766629285977,49.40570818739662,6.845323129226092,42.56038505817053,19884.738033762027,19927.2984188202,1.7985396540397474,5
2020-08-05 00:41:59.523330,2020-08-05 01:41:59.523330,2020-08-05 17:41:59.523330,1,REVERSAL,GREEN,UP,40.04635628453176,-39.8417029677259,19.703476995325847,128.74393407953968,13269.784884980756,11901.81813929093,True,True,True,True,True,13320.92494113761,13320.92494113761,15123.340018251165,14315.636030490767,TSL,0.005,2830.6965499917424,66.60462470568805,0.15,1.7985396540397474,422.75221297509177,6.680443857980512,416.0717691171112,19927.2984188202,20343.37018793731,0.0,17
2020-08-06 07:41:59.523330,2020-08-06 08:41:59.523330,2020-08-06 12:41:59.523330,1,REVERSAL,GREEN,UP,34.029445082195,-121.9128157478215,39.58194093861928,156.7720424454904,13716.928962987384,12407.592001260378,True,True,True,True,True,13632.223889780504,13414.108307544016,15827.032484017369,13414.108307544016,SL,0.005,2896.8475765783573,68.16111944890253,0.15,0.0,-92.69912245050705,6.836560280724924,-99.53568273123196,20343.37018793731,20243.83450520608,0.48927823566938655,5
2020-08-09 00:41:59.523330,2020-08-09 01:41:59.523330,2020-08-09 05:41:59.523330,1,MOMENTUM,GREEN,UP,69.4118793014042,3.996566359985678,26.46498920204848,140.58188254839513,14763.720804641256,13514.203518388755,True,False,True,False,True,15638.664323361225,15638.664323361225,17606.810679038757,15821.701916395034,TSL,0.004,2658.5729349714084,62.5546572934449,0.15,0.48927823566938655,62.23278163149495,6.274232126532523,55.95854950496243,20243.83450520608,20299.79305471104,0.21420803349540127,5
2020-08-09 22:41:59.523330,2020-08-09 23:41:59.523330,2020-08-10 07:41:59.523330,1,REVERSAL,GREEN,UP,37.97300320440555,-109.4422315165043,28.466984126044288,179.83470808338953,15311.835981008417,13910.741599915229,True,True,True,True,True,15296.894076350643,15052.143771129033,17814.579989518097,15052.143771129033,SL,0.004,2600.4719929796092,61.18757630540257,0.15,0.21420803349540127,-83.21510377534764,6.137113903431878,-89.35221767877951,20299.79305471104,20210.44083703226,0.6534283635258836,9
2020-08-10 09:41:59.523330,2020-08-10 10:41:59.523330,2020-08-10 19:41:59.523330,1,REVERSAL,GREEN,UP,45.50150346779138,-42.48859812488354,24.236144731299877,155.98939252919823,15285.58956870569,14061.30636901844,True,True,True,True,True,15317.49481541086,15317.49481541086,17501.346310819637,15808.06170373891,TSL,0.004,2603.974118619846,61.26997926164344,0.15,0.6534283635258836,166.79274203153656,6.1453789199428375,160.6473631115937,20210.44083703226,20371.088200143855,0.0,10
2020-08-11 09:41:59.523330,2020-08-11 10:41:59.523330,2020-08-11 12:41:59.523330,1,REVERSAL,GREEN,UP,54.81085529338713,-10.69385920088608,27.15186477201469,195.2905448552843,15583.966721713461,14456.468434131662,True,True,True,True,True,15935.200543939907,15935.200543939907,18669.26817191389,15935.200543939907,SL,0.004,2708.9840924697846,63.74080217575963,0.15,0.0,0.0,6.393202458228692,-6.393202458228692,20371.088200143855,20364.694997685627,0.03138370613987643,3
2020-08-11 19:41:59.523330,2020-08-11 20:41:59.523330,2020-08-12 06:41:59.523330,1,MOMENTUM,RED,UP,63.780100143227436,10.477897688151032,18.373776272811437,167.11158717640546,15722.194320260152,14574.634771579029,True,True,True,False,True,16309.14768159283,16309.14768159283,18648.709902062506,17454.495929685592,TSL,0.004,2772.555105870781,65.23659072637132,0.15,0.03138370613987643,389.4184043515389,6.543230049855043,382.87517430168384,20364.694997685627,20747.57017198731,0.0,11
2020-08-12 15:41:59.523330,2020-08-12 16:41:59.523330,2020-08-12 20:41:59.523330,1,MOMENTUM,GREEN,UP,78.05798587289347,2.3201227893252963,40.93335431169483,162.09549607391278,16551.717361808165,15077.719820660097,True,False,True,False,True,17834.76947875301,17834.76947875301,20104.106423787787,18171.18082078709,TSL,0.004,3031.9108113880116,71.33907791501204,0.15,0.0,114.3798562915872,7.155309514875708,107.22454677671149,20747.57017198731,20854.79471876402,0.0,5
2020-08-13 14:41:59.523330,2020-08-13 15:41:59.523330,2020-08-13 19:41:59.523330,1,REVERSAL,GREEN,UP,45.33106605500475,-139.2107778665917,32.04503985810909,230.21098581939304,17400.776454923787,15698.733600082378,True,True,True,True,True,17497.363882873295,17497.363882873295,20720.317684344798,18061.87006784872,TSL,0.004,2974.55186008846,69.98945553149318,0.15,0.0,191.9321028916441,7.019942389808767,184.91216050183533,20854.79471876402,21039.706879265854,0.0,5
2020-08-14 01:41:59.523330,2020-08-14 02:41:59.523330,2020-08-14 09:41:59.523330,1,MOMENTUM,GREEN,UP,63.63836237533046,25.42196796261218,18.67608797838938,294.6283434577968,17579.954132331255,15956.896198098348,True,True,True,False,True,18414.52583322527,18414.52583322527,22539.322641634426,18926.626103728664,TSL,0.004,3130.4693916482956,73.65810333290108,0.15,0.0,174.11409197115378,7.387907764289979,166.7261842068638,21039.706879265854,21206.43306347272,0.0,8
2020-08-14 20:41:59.523330,2020-08-14 21:41:59.523330,2020-08-15 02:41:59.523330,1,REVERSAL,GREEN,UP,45.69020158927107,-71.74235939823753,20.123145315432467,198.02820955047235,18057.99677577575,16386.976085826245,True,True,True,True,True,18104.94927190289,17815.270083552445,20877.3442056095,17815.270083552445,SL,0.004,3077.8413762234914,72.41979708761156,0.15,0.0,-98.49092403915122,7.2637056478874396,-105.75462968703866,21206.43306347272,21100.67843378568,0.49869126679864445,6
2020-08-15 06:41:59.523330,2020-08-15 07:41:59.523330,2020-08-15 12:41:59.523330,1,REVERSAL,GREEN,UP,29.46427311546745,-89.83801895349187,29.981209102258642,167.5659708433551,17966.98658703536,16476.946549936798,True,True,True,True,True,17485.194047162302,17485.194047162302,19831.117638969274,17853.160972848113,TSL,0.004,2972.482988017591,69.94077618864921,0.15,0.49869126679864445,125.1087547331756,7.015059851721516,118.0936948814541,21100.67843378568,21218.772128667133,0.0,6
2020-08-16 00:41:59.523330,2020-08-16 01:41:59.523330,2020-08-16 03:41:59.523330,1,REVERSAL,GREEN,UP,41.49123782396258,-26.2532698087942,22.26754726010198,175.67621845062587,17821.940000048133,16685.54035115798,True,True,True,True,True,17439.596464264356,17439.596464264356,19899.063522573117,17604.36115071051,TSL,0.004,2964.7313989249405,69.75838585705742,0.15,0.0,56.01999339169205,6.9967661014628595,49.023227290229194,21218.772128667133,21267.79535595736,0.0,3
2020-08-17 19:41:59.523330,2020-08-17 20:41:59.523330,2020-08-18 06:41:59.523330,1,REVERSAL,GREEN,UP,51.95448615630183,-66.3073468562795,23.743426719848507,209.14924699346682,18257.355316447894,17232.029395811456,True,True,True,True,True,18416.935977219277,18122.265001583768,21345.025435127813,18122.265001583768,SL,0.004,3130.8791161272775,73.66774390887711,0.15,0.0,-100.1881317160729,7.388874714060375,-107.57700643013327,21267.79535595736,21160.21834952723,0.5058211470894124,11
2020-08-18 13:41:59.523330,2020-08-18 14:41:59.523330,2020-08-18 18:41:59.523330,1,MOMENTUM,GREEN,UP,56.125835085406564,7.4858007504323325,15.985473153069782,165.1273989941552,18260.231785583244,17435.22106077694,True,True,True,False,True,18386.895845221046,18386.895845221046,20698.67943113922,18891.781308425838,TSL,0.004,3125.772293687578,73.54758338088419,0.15,0.5058211470894124,171.6610574896291,7.376822613102685,164.28423487652643,21160.21834952723,21324.502584403755,0.0,5
2020-08-19 11:41:59.523330,2020-08-19 12:41:59.523330,2020-08-19 18:41:59.523330,1,MOMENTUM,RED,UP,62.40081966767202,9.140254431542992,19.450638295763945,187.82166455055994,18491.154169565496,17669.12222146012,True,True,True,False,True,18774.37279177017,18774.37279177017,21403.87609547801,18913.02336107345,TSL,0.004,3191.643374600929,75.09749116708068,0.15,0.0,47.141193563115664,7.532278364058192,39.60891519905748,21324.502584403755,21364.11149960281,0.0,7
2020-08-20 00:41:59.523330,2020-08-20 01:41:59.523330,2020-08-20 06:41:59.523330,1,MOMENTUM,GREEN,UP,65.49566657045855,9.96047957102806,17.98874918511825,135.48180748608667,18635.64334568434,17869.35084841181,True,True,True,False,True,19018.8844224024,19018.8844224024,20915.62972720761,19527.217681520175,TSL,0.003,2424.9077638563062,57.0566532672072,0.15,0.0,129.62498107503262,5.7227823227008825,123.90219875233174,21364.11149960281,21488.013698355142,0.0,6
2020-08-20 12:41:59.523330,2020-08-20 13:41:59.523330,2020-08-20 17:41:59.523330,1,REVERSAL,GREEN,UP,47.87294258649191,-44.06639189221981,23.837051078698114,128.81416280957845,18833.455306983138,18003.157931615773,True,True,True,True,True,19041.32863523246,18736.66737706874,20844.72691456656,18736.66737706874,SL,0.003,2427.769400992139,57.12398590569739,0.15,0.0,-77.68862083174862,5.729535786341449,-83.41815661809007,21488.013698355142,21404.595541737053,0.38820785294116855,5
2020-08-21 00:41:59.523330,2020-08-21 01:41:59.523330,2020-08-21 12:41:59.523330,1,MOMENTUM,GREEN,UP,66.32874467833533,15.039446094636304,25.010272064022264,187.9186936352908,18824.070152244887,18091.043333241785,True,True,True,False,True,19178.298275266767,19178.298275266767,21809.159986160837,19458.710011654563,TSL,0.003,2445.2330300965127,57.5348948258003,0.15,0.38820785294116855,71.50499277888794,5.770749951027771,65.73424282786017,21404.595541737053,21470.329784564914,0.0822966423908303,12
2020-08-21 20:41:59.523330,2020-08-21 21:41:59.523330,2020-08-21 22:41:59.523330,1,REVERSAL,GREEN,UP,36.21815294985938,-101.29455179493621,30.625800513613125,211.9670999000399,18812.046881520124,18177.146729824522,True,True,True,True,True,18243.530032007235,17951.63355149512,21211.069430607793,17951.63355149512,SL,0.004,3101.40010544123,72.97412012802894,0.15,0.0822966423908303,-99.24480337411879,7.319304248841304,-106.56410762296008,21470.329784564914,21363.765676941955,0.5782201331279746,2
2020-08-22 12:41:59.523330,2020-08-22 13:41:59.523330,2020-08-22 14:41:59.523330,-1,MOMENTUM,RED,DOWN,24.644348195204273,-0.3671653349082362,35.228417860021786,143.77278233042404,18227.114031780173,18070.9957122244,True,False,True,False,True,17204.30820848659,17479.577139822373,15191.489255860652,17479.577139822373,SL,0.004,2924.7323954427206,68.81723283394636,0.15,0.5782201331279746,-93.59143665416661,6.90236845324482,-100.49380510741145,21363.765676941955,21263.271871834542,1.0458939093928592,2
2020-08-23 23:41:59.523330,2020-08-24 00:41:59.523330,2020-08-24 09:41:59.523330,1,MOMENTUM,GREEN,UP,68.1379416753337,2.3551905329739498,22.273969622001275,187.1220943262735,18239.162157164068,18119.352261280037,True,False,True,False,True,18732.835820231485,18732.835820231485,21352.545140799313,19464.629431135876,TSL,0.004,3184.582089439353,74.93134328092594,0.15,1.0458939093928592,248.809827707493,7.515613731076873,241.29421397641613,21263.271871834542,21504.56608581096,0.0,10
2020-08-25 10:41:59.523330,2020-08-25 11:41:59.523330,2020-08-25 14:41:59.523330,1,MOMENTUM,RED,UP,74.93811543589172,11.778533076747067,27.680927900795204,192.1050617461235,19431.538278523112,18629.657234329778,True,True,True,False,True,20665.20183920337,20665.20183920337,23354.6727036491,20867.835235320523,TSL,0.003,2634.81323449843,61.995605517610116,0.15,0.0,51.67151600987358,6.218159233416295,45.45335677645728,21504.56608581096,21550.019442587414,0.0,4
2020-08-25 20:41:59.523330,2020-08-25 21:41:59.523330,2020-08-26 02:41:59.523330,1,MOMENTUM,RED,UP,68.10338239532474,0.7386715186253809,29.999801856491544,184.9980758320803,19861.115544093936,18898.39575867681,True,False,True,False,True,20988.02786100177,20988.02786100177,23578.000922650896,21991.558969111542,TSL,0.003,2675.973552277726,62.96408358300531,0.15,0.0,255.90043256799177,6.3152975833754335,249.58513498461636,21550.019442587414,21799.60457757203,0.0,6
2020-08-28 15:41:59.523330,2020-08-28 16:41:59.523330,2020-08-28 22:41:59.523330,1,REVERSAL,GREEN,UP,54.101456922844605,-117.05116221565527,27.990031078354914,251.78851215252413,23150.25214534871,20849.521587392806,True,True,True,True,True,24361.00382826681,24361.00382826681,27886.042998402147,24875.96924404725,TSL,0.003,3106.0279881040187,73.08301148480044,0.15,0.0,131.31618102401217,7.330226051925485,123.98595497208669,21799.60457757203,21923.590532544116,0.0,7
