event_time,open,high,low,close,volume
2020-07-02 00:00:00,9121.772291286572,9187.219705645231,8995.993254041732,9079.681359943677,21565804.30215913
2020-07-02 04:00:00,9030.110077929674,9137.58537969146,9010.77858650035,9036.930883062969,54061053.603700824
2020-07-02 08:00:00,9133.50104412091,9158.613119252062,9002.622475188857,9053.590092913451,6909298.538999034
2020-07-02 12:00:00,9118.07318207514,9142.72809476649,8884.14801510152,8944.375916350418,19483002.949739534
2020-07-02 16:00:00,8957.502097801143,9028.177825353963,8935.09628497418,8967.114631973096,38693434.47301606
2020-07-02 20:00:00,8980.764995098916,9129.204824098366,8946.996120177942,9122.386507274789,7135616.135617458
2020-07-03 00:00:00,9156.575825496031,9179.255287419459,9023.630982568213,9032.014767851055,33596140.065617986
2020-07-03 04:00:00,9152.819243236914,9234.132935780632,9097.619105404516,9226.310152939153,29105956.389082637
2020-07-03 08:00:00,9239.563738732411,9524.036990999333,9221.546383237774,9500.283700556449,38490145.68432662
2020-07-03 12:00:00,9424.1367393187,9433.430151636056,9244.816251779353,9266.076430906807,23894014.359916884
2020-07-03 16:00:00,9295.70160414125,9424.932671342736,9289.488635467314,9405.929747988272,8222155.082154122
2020-07-03 20:00:00,9538.367485949531,9895.875502252156,9503.094211557345,9846.21829701051,16247555.399293708
2020-07-04 00:00:00,9763.57640207552,9767.877982389335,9648.482718918207,9687.118836359234,25360952.413452096
2020-07-04 04:00:00,9790.884943327712,9826.949437086801,9703.30260460498,9716.963794557398,20358687.457359664
2020-07-04 08:00:00,9583.833931196012,9663.88046348708,9517.325235900655,9634.635848311236,21559452.251533154
2020-07-04 12:00:00,9511.310816702175,9574.446148312238,9463.109772790784,9488.243703632741,11348337.61910446
2020-07-04 16:00:00,9472.094480934911,9514.482187707552,9364.133548142812,9437.782390062928,8221736.47738157
2020-07-04 20:00:00,9483.145336492871,9709.147450847364,9470.470094384358,9567.009988848125,33904822.02338958
2020-07-05 00:00:00,9474.97946625553,9657.010257460179,9465.03340583787,9629.017150964204,28118752.8821071
2020-07-05 04:00:00,10032.318372258507,10288.476891972765,10000.089396820726,10281.159582142494,28079374.25317075
2020-07-05 08:00:00,10366.677187334768,10404.13244887448,10309.929919031287,10318.47227380548,8080480.79702986
2020-07-05 12:00:00,10289.282402145533,10520.54531730838,10227.466318076498,10496.892060663578,15575889.096784672
2020-07-05 16:00:00,10270.654104714411,10377.865095750289,10136.118540528143,10163.701449855518,5459535.979530476
2020-07-05 20:00:00,10278.185779942081,10292.983486367957,10098.435107181622,10102.920222755454,10348501.978018276
2020-07-06 00:00:00,10194.05123169171,10194.258113548323,10052.645949314861,10128.33689415841,7870451.411721124
2020-07-06 04:00:00,10032.721501634103,10350.061883008626,10022.793829062812,10142.64011113794,16080415.436015375
2020-07-06 08:00:00,10153.71065541135,10199.990526102589,10094.217216993275,10104.63404265026,16324132.443642613
2020-07-06 12:00:00,10095.589658321687,10271.426789955967,10079.248716504593,10114.309779529618,15456485.63096285
2020-07-06 16:00:00,10082.973506289269,10183.711818481912,9965.895945196053,10149.028793910104,64510016.14812146
2020-07-06 20:00:00,10178.155259918352,10387.775224908639,10036.405357233269,10377.283876725434,25178774.967801664
2020-07-07 00:00:00,10564.577600444385,10579.530287127865,10217.398900718103,10412.186492713867,27792415.359291315
2020-07-07 04:00:00,10326.790046181899,10478.915444093442,10321.23207030507,10373.09498901253,29640047.519761804
2020-07-07 08:00:00,10356.108656993858,10379.294858364241,9897.527597048269,9912.91000822339,23528782.609847397
2020-07-07 12:00:00,9810.611453205682,9962.199992484791,9741.28171194997,9770.643916686595,16833628.733579025
2020-07-07 16:00:00,9796.434855847765,9934.23127194319,9781.15779497604,9902.38389965469,17385863.053144712
2020-07-07 20:00:00,9888.87231298787,9911.944209464276,9803.317074001241,9875.672422595979,16824462.049394533
2020-07-08 00:00:00,9803.674425074229,9843.451008154849,9764.251889344874,9800.685100610108,34416935.527575865
2020-07-08 04:00:00,9888.19328824533,10129.641940087773,9853.727750582982,10117.695748764452,10751338.739199389
2020-07-08 08:00:00,9952.610706842652,10009.494477695269,9902.851113670566,9997.552438837756,10586474.718154328
2020-07-08 12:00:00,9889.450589118003,9949.888016436025,9772.521716378082,9812.022625576767,28663122.317898758
2020-07-08 16:00:00,9906.173629073463,9969.891177133508,9845.635272555473,9955.662760434796,24773502.776949108
2020-07-08 20:00:00,10016.826522813726,10135.95651774879,9976.008060344504,10051.777310054233,16593238.136137757
2020-07-09 00:00:00,9996.303578816869,10173.842633359835,9989.304618825627,10134.194280283158,17977869.314111672
2020-07-09 04:00:00,10180.497578398446,10306.208956934635,10131.940377912748,10276.09640445577,37075978.75706574
2020-07-09 08:00:00,10252.110896050139,10491.65105034595,10217.470872231665,10436.023866095158,15766448.347521564
2020-07-09 12:00:00,10538.069328916767,10750.296538044946,10507.852593753536,10739.012155022016,26400887.31570189
2020-07-09 16:00:00,10713.25565485651,10799.163818288824,10697.20381655921,10741.241000482325,28409581.36692722
2020-07-09 20:00:00,10823.106764037422,10951.779721297868,10704.8471635508,10838.706845095541,21710344.70090076
2020-07-10 00:00:00,10724.016037418252,11003.82115583479,10704.647315012318,10991.48345848283,13339639.410952825
2020-07-10 04:00:00,11095.186650930944,11104.64414884124,10942.115843622803,10973.32393983703,10810590.09425944
2020-07-10 08:00:00,10880.558806654046,11047.594940727351,10880.500418615848,10903.908092237894,37055662.00841329
2020-07-10 12:00:00,10860.195759459288,10923.539341454067,10726.001465837013,10767.98384033692,21781232.43741752
2020-07-10 16:00:00,10780.667458033973,10833.903021721831,10709.789561730797,10719.708844069863,11466010.547061505
2020-07-10 20:00:00,10787.25300234824,10788.61823362483,10366.781243479705,10371.530195670071,16290668.948582709
2020-07-11 00:00:00,10340.865231085227,10665.836397628575,10328.11798324864,10630.94761525919,24961775.76735992
2020-07-11 04:00:00,10637.33352001857,10649.460163931573,10479.799632609895,10508.3414056338,14040037.485284086
2020-07-11 08:00:00,10453.3535854951,10534.541140504394,10423.69398373993,10483.799032278095,20288639.19040432
2020-07-11 12:00:00,10646.463428674182,10789.221978318803,10604.568899115879,10755.201102616797,21581022.60883047
2020-07-11 16:00:00,10741.976776796482,10760.872937963217,10688.138480518928,10752.312698294765,56149812.893949136
2020-07-11 20:00:00,10633.269694010623,10889.766071479224,10598.629721685118,10886.541363823186,13096958.607199408
2020-07-12 00:00:00,11007.456376524347,11263.713234821784,10990.090966250902,11247.001419455379,36056401.6489024
2020-07-12 04:00:00,11249.356308342662,11524.919386797981,11240.5659019921,11333.385067800327,81864937.92496356
2020-07-12 08:00:00,11226.231306519325,11269.378632911406,10866.391469614538,10892.462542981168,24409463.074372526
2020-07-12 12:00:00,10901.7171369813,11280.605850854185,10900.642046050827,11264.525874306339,23582962.438841425
2020-07-12 16:00:00,11205.811266720208,11214.1730309127,11004.650888847647,11012.40275700022,18152759.486650426
2020-07-12 20:00:00,11261.74776456172,11372.646670713548,11107.119121654536,11108.47186224647,7554451.961124048
2020-07-13 00:00:00,11271.195584568375,11393.244816301154,11195.00032228522,11211.446438624418,15074804.089988226
2020-07-13 04:00:00,11131.85505819019,11190.401383375669,11085.042608636213,11104.64065360879,12559055.372058334
2020-07-13 08:00:00,11171.910507744335,11178.25935802203,11038.254719991486,11057.34103394924,19392502.554291815
2020-07-13 12:00:00,11139.011367172634,11199.465282046927,10876.440104314464,10904.412554628048,5852024.215740231
2020-07-13 16:00:00,11051.24711476189,11189.78884932501,10967.99402400559,11175.167079470659,12244162.667024415
2020-07-13 20:00:00,11202.746994712194,11581.35117777759,11186.696203225209,11568.969536209843,11625689.767979832
2020-07-14 00:00:00,11739.479651238236,11965.711283276416,11713.18127922689,11940.783311161025,51482713.89000556
2020-07-14 04:00:00,12153.21449222985,12224.550110628668,11968.711723138078,12204.949304874466,19470196.415014002
2020-07-14 08:00:00,11967.779016153343,11997.253450542272,11551.724786803938,11585.278300566444,24133984.787268974
2020-07-14 12:00:00,11678.54820941878,12079.94306014899,11659.893101149188,12053.574758840636,10341427.524253042
2020-07-14 16:00:00,11878.84838022943,11897.463609896313,11601.145563732658,11730.72672282193,22701301.587899264
2020-07-14 20:00:00,11701.710729743027,11736.143280044625,11318.416223938715,11332.496002310452,12063171.010503698
2020-07-15 00:00:00,11440.471848377922,11474.732191991541,11284.501821977701,11289.799195820477,17594476.069360774
2020-07-15 04:00:00,11184.04266064253,11280.370392224691,11111.762509945926,11164.898881733581,15782878.693662278
2020-07-15 08:00:00,11184.574939704047,11227.05272257428,11027.505177870737,11066.402157981789,11636605.624091918
2020-07-15 12:00:00,10982.014510475858,11016.516226721376,10758.442910080976,10980.195507511055,12836229.48143807
2020-07-15 16:00:00,10973.292266053297,10994.515883720927,10905.753004349423,10922.939736838502,26753765.529763427
2020-07-15 20:00:00,10889.185510986275,11081.73519514309,10884.247111611561,10995.291958290236,14684486.264258008
2020-07-16 00:00:00,10962.503446390141,10973.216395302294,10486.698607291122,10498.027220398119,17631943.063516513
2020-07-16 04:00:00,10690.249395780027,10867.090553320306,10636.781460120868,10858.856179461087,29989922.47077517
2020-07-16 08:00:00,10901.970672903122,11366.860026270866,10889.658496622833,11349.78575585896,14749500.414342938
2020-07-16 12:00:00,11243.895011220373,11245.600259647714,11001.751206003828,11006.10511080835,34701133.78232826
2020-07-16 16:00:00,10877.145038957922,10897.446406081595,10650.985496531543,10850.572019487887,7000846.731190821
2020-07-16 20:00:00,10878.042402243263,11128.276092853223,10877.094959515907,11122.027428478963,7989624.770879805
2020-07-17 00:00:00,11047.514713905224,11267.428109181203,11027.495057361899,11144.684218965243,12649800.095113516
2020-07-17 04:00:00,11113.909362618673,11130.919282701096,10876.008531888978,10980.674251237842,19657381.25007464
2020-07-17 08:00:00,11219.572062022871,11228.490756112724,11028.461902558483,11031.65203705391,45245716.71645736
2020-07-17 12:00:00,10977.413855780815,10979.496939595041,10812.8606424714,10828.902470254548,8374277.998642953
2020-07-17 16:00:00,10734.75098291432,10802.32046149668,10713.785137042862,10741.577077574479,37671890.67905206
2020-07-17 20:00:00,10638.503129901546,10724.06875990217,10572.369604995849,10721.399033635369,14519470.497162592
2020-07-18 00:00:00,10640.86982441155,10719.686277674851,10526.82500631596,10534.749225411226,25958828.444254994
2020-07-18 04:00:00,10564.773658368067,10622.601613648,10505.681870467046,10506.141621290677,13518641.543216415
2020-07-18 08:00:00,10295.890052296003,10328.031633073653,10137.30578317603,10187.014607867213,11788639.707890566
2020-07-18 12:00:00,10118.187823530801,10168.316625254109,9966.768854545871,9989.96002654813,17657846.310185388
2020-07-18 16:00:00,9858.757624871352,9872.706952350421,9730.073092312176,9730.07808446517,12230811.806327835
2020-07-18 20:00:00,9713.618790848954,9846.644997968922,9682.521238496021,9820.060628862186,75188613.03986913
2020-07-19 00:00:00,9702.092898847412,9906.751475060222,9646.54694681246,9665.158489355967,34624511.81439511
2020-07-19 04:00:00,9606.70754003764,9685.86123373786,9587.2924944941,9664.025543934747,14483927.573378336
2020-07-19 08:00:00,9616.604172551148,9725.787067764835,9578.673559328226,9715.838400211524,13568731.21707565
2020-07-19 12:00:00,9701.313010828786,9799.849654608552,9655.017377477105,9689.887169458934,22361120.627318043
2020-07-19 16:00:00,9657.019325373032,9738.274948398435,9575.185313376189,9677.364725491196,17376581.622696273
2020-07-19 20:00:00,9924.494189068184,10060.41614924521,9881.201595968743,10058.386700253617,15686276.230180133
2020-07-20 00:00:00,10030.164205315084,10036.338937380633,9539.433452924151,9540.596432556444,10046570.4616213
2020-07-20 04:00:00,9515.646802891128,9722.211865583811,9495.932688713585,9705.169662669883,20750749.440648705
2020-07-20 08:00:00,9693.525208549761,9781.706786231547,9543.869329626548,9577.403687954871,42559468.0321517
2020-07-20 12:00:00,9647.47226753614,9663.262188315106,9489.327007662829,9655.73303133249,27300317.817999475
2020-07-20 16:00:00,9624.631855167729,9965.129233617732,9611.383498405383,9920.986541572247,19128566.419236608
2020-07-20 20:00:00,9917.505599785576,9947.738854188006,9791.486667177565,9902.090311666348,29311513.470756702
2020-07-21 00:00:00,9817.454492092102,9860.845988949422,9743.122325799292,9828.771240197162,9308952.056199215
2020-07-21 04:00:00,9836.415867328371,9991.134122384452,9831.380401382876,9891.01760347174,17718659.28789554
2020-07-21 08:00:00,9784.859760362651,9877.148003462913,9732.137503825114,9866.442510178531,17491299.62810211
2020-07-21 12:00:00,9740.021749070276,10050.090712993611,9732.715012035464,10041.27890794213,16999036.633892998
2020-07-21 16:00:00,10245.37693622667,10245.83308337321,9844.300687487656,9854.229994167314,26630777.667854853
2020-07-21 20:00:00,9979.437410944287,10107.381806358308,9966.809851004258,10095.085722061784,8557842.908043541
2020-07-22 00:00:00,9987.7631119672,10261.418420580705,9976.10041864732,10257.791183991685,19536071.40337171
2020-07-22 04:00:00,10305.34530936532,10428.41906483189,10291.503374124108,10327.801012905526,6941522.306088468
2020-07-22 08:00:00,10365.747241842477,10907.848528850152,10360.565007121622,10893.435737023508,48274816.622467935
2020-07-22 12:00:00,10842.373643156536,10843.746775664407,10690.886620503836,10727.940039644882,21899241.20541729
2020-07-22 16:00:00,10828.97695942079,10852.047897273183,10653.747483977633,10815.54282398145,11588201.585862648
2020-07-22 20:00:00,10782.956112131636,10797.861475678692,10482.535043628855,10576.954542662672,9923754.757659703
2020-07-23 00:00:00,10553.976868961325,10589.93908938069,10278.964196806222,10284.135555743416,16701244.380026443
2020-07-23 04:00:00,10447.858795469947,10470.8446956611,10221.288373675401,10253.3851757751,25802446.50448412
2020-07-23 08:00:00,10198.50077359578,10226.8355618752,9889.445150683163,9928.997497553297,10994213.752226003
2020-07-23 12:00:00,10017.417297821177,10360.785698733693,9995.413136942108,10276.789481530386,22674826.663980108
2020-07-23 16:00:00,10210.112440983781,10458.166471237824,10162.624944902358,10440.450367872858,20669230.200774867
2020-07-23 20:00:00,10445.613909882943,10466.861987364422,10347.574136745905,10387.956359659276,24931028.967468664
2020-07-24 00:00:00,10376.532901701808,10393.510802220366,10189.520215318003,10203.066017826006,24790197.256567433
2020-07-24 04:00:00,10240.651333283235,10352.451426761245,10051.247905951719,10075.76491474285,44365935.89057817
2020-07-24 08:00:00,10165.020892973718,10321.593548348967,10029.88273858885,10071.887923909011,20809490.529281996
2020-07-24 12:00:00,10058.262118380204,10061.095216804575,9687.198762577935,9713.092505411742,39248237.21045082
2020-07-24 16:00:00,9891.88642529752,10205.192815539856,9880.20272373748,10182.662082933435,17329571.296007022
2020-07-24 20:00:00,10105.144981843574,10117.458853218779,9917.092915756562,9946.524815164388,84814756.85646038
2020-07-25 00:00:00,10007.535721175236,10037.173007270905,9956.318870853209,10031.3114611769,17332051.89598193
2020-07-25 04:00:00,10049.71662974996,10185.267131200751,10008.934304721435,10051.551327085926,14673459.86852603
2020-07-25 08:00:00,10091.511442026665,10224.479103953207,10087.002162124587,10179.574554651605,17158037.132396594
2020-07-25 12:00:00,10040.331242002558,10156.33535785648,10034.970442048198,10078.819078141256,22460732.35930986
2020-07-25 16:00:00,10157.463478107467,10191.11268268841,9794.165356044194,9822.069578025003,25109083.048431247
2020-07-25 20:00:00,9897.039150876015,9933.591360719427,9715.038781774876,9728.077629686484,8208121.028712802
2020-07-26 00:00:00,9922.854701845969,9939.742288189276,9854.341405892927,9855.943966771682,27173575.883313958
2020-07-26 04:00:00,9902.268543970065,10060.466996569628,9887.095860031628,10016.813499038415,21150472.887133628
2020-07-26 08:00:00,10044.008430883783,10050.653488279477,9982.824942715599,10024.58411912616,14691180.530362703
2020-07-26 12:00:00,9829.81478652958,9884.457604216861,9686.09458613814,9815.848223442377,31140154.46230623
2020-07-26 16:00:00,9801.296139638289,9868.914050357167,9778.735253302197,9784.710079629629,14307843.232102728
2020-07-26 20:00:00,9717.33045267515,9734.191587056594,9634.926441771975,9676.45075416124,10425285.161063295
2020-07-27 00:00:00,9532.46139144877,9721.004957966432,9511.562758284084,9685.667048913572,20147398.93493388
2020-07-27 04:00:00,9795.218442683157,10064.584305388003,9774.714502418195,9867.670245341511,13188527.809455367
2020-07-27 08:00:00,9736.274330112508,9768.152032745336,9643.181812632054,9738.210041637483,16363098.257562378
2020-07-27 12:00:00,9678.386826189302,9714.805091230583,9525.415365159219,9558.191628452352,35052243.48932663
2020-07-27 16:00:00,9449.025320803923,9450.709933266959,9089.824617802933,9126.881107144638,7603443.903370397
2020-07-27 20:00:00,9251.635705899926,9479.831066529543,9130.037172536215,9430.257999281968,27384186.57462807
2020-07-28 00:00:00,9422.883611820924,9460.771683081144,9352.350457833018,9382.39404989688,12631136.17665763
2020-07-28 04:00:00,9366.732546724068,9778.628351435143,9358.961528424818,9743.379584973398,28689973.272089127
2020-07-28 08:00:00,9702.952978687896,9851.21465743213,9663.786412888148,9786.89968010494,43446181.50307861
2020-07-28 12:00:00,9976.825497040236,10068.020634182501,9956.325419984245,10047.72397427997,8971950.020668574
2020-07-28 16:00:00,10170.1765603082,10254.25264861107,9954.656382993282,9981.32816163857,9628117.191671114
2020-07-28 20:00:00,9923.525039724187,10055.80268542743,9915.703387241314,10033.00716549157,9803078.861248065
2020-07-29 00:00:00,9866.91806447458,10064.109886173608,9858.590835185758,10058.647084551045,9236239.025124501
2020-07-29 04:00:00,10157.959423963248,10337.209702873082,10156.099239846186,10297.17765356025,11098031.691706898
2020-07-29 08:00:00,10130.532848139877,10224.282389766713,10120.821290383956,10224.114345180173,34735799.21236534
2020-07-29 12:00:00,10042.296296358416,10111.67103397284,9968.724141772962,10091.636458625328,26151581.02757833
2020-07-29 16:00:00,10158.71536032212,10312.446049946231,10152.831472513692,10266.49414992352,14350223.384093206
2020-07-29 20:00:00,10169.859558311033,10228.046611570955,10134.28789087136,10136.255429388404,16183874.551057456
2020-07-30 00:00:00,10107.986302950269,10216.272477706647,10066.985366644862,10210.517683212625,33811892.27309407
2020-07-30 04:00:00,10083.10651700807,10232.242218925187,10044.751441713093,10207.023004701325,22315307.235581644
2020-07-30 08:00:00,10235.178266801417,10380.353971572267,10171.760056863897,10212.116478162841,22908586.221064154
2020-07-30 12:00:00,10253.114069403126,10434.477050398347,10248.969002041757,10372.685661080783,15913233.307912137
2020-07-30 16:00:00,10508.225253491126,10797.229862397438,10504.550274176245,10682.159540320103,15874223.536596868
2020-07-30 20:00:00,10861.744609907362,11025.782259121981,10827.684025017143,10912.120184625133,10726887.785281034
2020-07-31 00:00:00,10921.314965688614,10925.40493933059,10523.70054114255,10535.851151130866,23986856.102142114
2020-07-31 04:00:00,10483.853535159064,10649.317613243367,10431.082297700863,10644.104432087472,39928387.6954294
2020-07-31 08:00:00,10519.081205848404,10647.135580237446,10507.1308058486,10618.856358199597,47940774.14810549
2020-07-31 12:00:00,10632.98510603819,10692.364159149034,10567.58727648877,10633.835191622382,36402572.97501859
2020-07-31 16:00:00,10682.999443933482,11005.603839254989,10679.673185968655,10918.217423101674,19791797.299979612
2020-07-31 20:00:00,10859.451770368805,10868.229308587066,10654.115264494309,10669.217221565708,24751377.74378749
2020-08-01 00:00:00,10771.481777287381,10958.904929175571,10757.067503199358,10803.032580359539,6782814.289173986
2020-08-01 04:00:00,10843.441023457877,10899.968848817147,10765.134971614603,10889.264141332289,16918368.81403063
2020-08-01 08:00:00,10733.767129943819,11157.57103256242,10722.26941212715,11026.769015577733,22611678.45922464
2020-08-01 12:00:00,10979.164695105448,11142.87203512019,10971.110588204676,11129.92595275827,29844986.22340577
2020-08-01 16:00:00,11376.26249221707,11389.072754564822,11091.225035912179,11096.102501973008,31137748.80673126
2020-08-01 20:00:00,11014.161265635235,11248.26938523923,10993.97151430855,11157.621602976327,15893098.691473674
2020-08-02 00:00:00,11193.005456549825,11626.403459890207,11177.11142494969,11608.64087441133,10179185.459243903
2020-08-02 04:00:00,11507.75601217882,11695.64231614799,11471.306057682306,11695.535236878148,7047185.928899304
2020-08-02 08:00:00,11937.749124752972,12043.713970206052,11901.372493206314,12015.856443023113,32745272.82834901
2020-08-02 12:00:00,12155.547180820364,12459.49393851529,12142.33890898246,12449.226501950825,26338671.302137967
2020-08-02 16:00:00,12625.285665971258,12880.56473743548,12594.42452344589,12837.735971545058,12693169.54723202
2020-08-02 20:00:00,12871.56482840695,13027.866771940899,12842.434375688645,12959.622461194513,21179309.06926451
2020-08-03 00:00:00,12921.63786214976,13125.557651300676,12880.869829122643,13108.857264948792,19329867.321583413
2020-08-03 04:00:00,13129.196265758512,13150.449255099886,12926.879684193575,13124.376602206557,26119213.96114128
2020-08-03 08:00:00,13403.221990573276,13446.069119244561,13357.15029704713,13438.334622114284,28561251.52365858
2020-08-03 12:00:00,13635.528501355655,13773.790124390878,13621.310019905306,13766.005358067781,14963779.548548998
2020-08-03 16:00:00,13767.007513948001,13921.789630491856,13732.5542292448,13911.017411533803,10952393.270092469
2020-08-03 20:00:00,13786.725983279159,13873.202120556027,13691.621169961243,13861.219093832695,11522052.747918718
2020-08-04 00:00:00,13685.325938110425,13884.425817173515,13506.74982453128,13847.451647370135,15092953.25777807
2020-08-04 04:00:00,13830.455018113893,14044.713141309438,13743.35659701031,13826.999315981468,23224834.190677162
2020-08-04 08:00:00,13508.88160351844,13618.276407195603,13377.860714073875,13385.906067792623,29508374.07645573
2020-08-04 12:00:00,13497.28892929018,13525.052134942001,13190.40645189198,13272.312637383859,11270216.069400294
2020-08-04 16:00:00,13417.62015255191,13733.771848603248,13366.725649891867,13718.994125715872,29806702.04733997
2020-08-04 20:00:00,13542.209684542084,13575.022081022049,13260.359950335214,13274.571195154711,5626029.068762611
2020-08-05 00:00:00,13273.483941323184,13332.056553084498,13146.735375415876,13161.244108658637,15579851.518997619
2020-08-05 04:00:00,13363.366182093501,13552.97936749581,13340.136199943687,13543.311437381835,34979083.646708846
2020-08-05 08:00:00,13599.053863730707,13840.310408836152,13589.154356669666,13838.60738686077,21287385.387346637
2020-08-05 12:00:00,14056.064174787512,14174.411413909265,13998.004940225612,14144.300344326988,9983948.617370822
2020-08-05 16:00:00,14325.961979881386,14536.512186477112,14239.921277310206,14511.723128269336,19109203.928867828
2020-08-05 20:00:00,14304.296422778965,14370.142972357513,14200.285035080882,14352.52703097047,28056015.481363393
2020-08-06 00:00:00,14271.848959036408,14292.418766576428,13840.124097138263,13872.652856038436,14539496.920636471
2020-08-06 04:00:00,13514.0887509852,13551.749268454496,13325.412271160261,13540.752045437494,30235118.18727725
2020-08-06 08:00:00,13632.223889780505,13642.34396066448,13410.095364725612,13466.100908548246,8518788.966264322
2020-08-06 12:00:00,13327.905129089757,13683.41677362197,13308.212932934353,13607.073950973396,20703388.490254585
2020-08-06 16:00:00,13581.928789429554,13644.532724550232,13322.92745028332,13335.816224247481,33235582.314837307
2020-08-06 20:00:00,13231.985445152108,13354.550413484243,12998.20474921535,13318.888087173147,2134026.4789924147
2020-08-07 00:00:00,13442.431617701737,13615.652549641834,13320.830770848639,13599.040048520217,25140538.02757957
2020-08-07 04:00:00,13707.04979740376,13746.499968686412,13640.191930421359,13746.094006069758,68558004.66262181
2020-08-07 08:00:00,13832.989841712371,14186.03668921315,13786.851612192162,14166.62353536389,8950466.91910692
2020-08-07 12:00:00,14154.17226028764,14640.506389822012,14064.072800993159,14611.939025361089,25199046.427074455
2020-08-07 16:00:00,14488.651268500154,14803.614402785559,14486.043016248073,14704.765481416764,7398924.648565115
2020-08-07 20:00:00,14625.188949728632,14747.314856184035,14560.053354176704,14731.665705209143,17665997.569956906
2020-08-08 00:00:00,14637.96809209519,15270.06945267782,14622.769339442893,15227.711544590806,21015625.924736794
2020-08-08 04:00:00,15309.36968497496,15433.847090648967,15266.398811352705,15418.925143850007,17129043.42096073
2020-08-08 08:00:00,15260.794550860248,15292.18402240688,14869.657620746388,15036.797442433875,39965353.61919758
2020-08-08 12:00:00,15197.751302142784,15318.764838395624,15039.048802470055,15120.064938494334,26114671.279562708
2020-08-08 16:00:00,14861.601586351966,15362.102334860494,14845.377201197805,15353.350056437228,7551547.784308055
2020-08-08 20:00:00,15324.24562709892,15454.969915445778,15278.71888092397,15422.389279954728,10864407.39514089
2020-08-09 00:00:00,15535.467774580844,15669.492756543083,15417.838017834305,15651.732489098642,8867891.832921121
